Zip Code,State,Population,White,Black,AI,Asian,NHOPI,Other,Mixed,Hispanic
01776,MA,"17,659",90.8,0.8,0.1,5.9,0.1,0.6,1.8,2.0
01778,MA,"6,569",85.5,1.1,0.1,11.4,0.0,0.4,1.5,2.5
01778,MA,"6,540",89.1,0.7,0.0,8.2,0.0,0.3,1.6,2.3
01801,MA,791,74.5,5.9,0.1,15.4,0.0,1.8,2.3,4.5
01801,MA,"38,112",84.2,4.2,0.2,7.3,0.0,2.2,2.0,4.5
01803,MA,"24,487",80.8,3.3,0.2,13.4,0.0,0.8,1.6,2.4
01810,MA,"8,762",89.4,1.8,0.1,5.1,0.1,1.5,2.0,4.3
01810,MA,"24,439",84.0,1.0,0.1,12.2,0.0,1.2,1.6,3.4
01821,MA,"7,152",88.8,1.3,0.2,7.5,0.0,0.7,1.5,2.3
01821,MA,"23,158",91.0,1.8,0.1,5.0,0.0,0.7,1.4,2.1
01824,MA,"24,911",89.4,1.0,0.1,7.9,0.0,0.3,1.3,1.9
01826,MA,"29,422",90.3,2.5,0.1,4.0,0.0,1.4,1.6,3.9
01827,MA,"3,179",95.3,0.2,0.1,3.1,0.1,0.0,1.1,1.4
01830,MA,"25,137",86.4,3.3,0.3,1.5,0.0,5.9,2.6,15.2
01832,MA,"22,060",82.3,3.8,0.4,1.8,0.0,8.5,3.2,18.3
01833,MA,"8,183",96.9,0.5,0.2,0.9,0.0,0.3,1.2,1.8
01834,MA,"6,459",97.4,0.5,0.1,0.9,0.0,0.3,0.8,1.3
01835,MA,"13,682",91.3,2.8,0.1,1.6,0.0,2.5,1.7,7.0
01840,MA,"4,733",40.0,9.6,2.2,0.9,0.1,39.9,7.4,80.0
01841,MA,"47,219",39.4,7.8,1.2,1.3,0.1,42.9,7.3,80.7
01843,MA,"24,425",50.0,6.7,1.1,5.2,0.1,32.2,4.8,59.3
01844,MA,"47,249",82.0,3.1,0.3,3.7,0.0,8.3,2.5,18.0
01845,MA,"28,352",88.7,1.8,0.1,6.3,0.0,1.6,1.5,4.9
01850,MA,"15,237",66.3,9.3,0.2,9.1,0.1,10.5,4.5,24.0
01851,MA,"30,190",44.4,6.4,0.2,38.1,0.0,7.3,3.5,12.7
01852,MA,"33,508",69.6,6.7,0.3,11.2,0.0,8.9,3.4,17.4
01854,MA,"27,584",63.2,5.9,0.4,17.7,0.0,9.2,3.5,18.5
01854,MA,22,72.7,9.1,0.0,0.0,0.0,18.2,0.0,22.7
01860,MA,"6,338",97.0,0.6,0.2,0.7,0.0,0.3,1.2,1.8
01862,MA,"10,227",89.4,3.4,0.2,4.8,0.0,0.7,1.5,3.8
01863,MA,"8,891",86.3,1.3,0.1,9.8,0.0,0.7,1.8,2.5
01864,MA,"14,892",95.2,0.6,0.1,2.7,0.0,0.4,1.1,1.6
01867,MA,"23,956",94.1,0.6,0.1,3.8,0.0,0.3,1.1,1.4
01876,MA,"28,667",94.3,1.1,0.1,2.7,0.0,0.5,1.2,2.1
01879,MA,"11,305",92.0,1.1,0.1,4.7,0.0,0.7,1.4,2.3
01880,MA,"24,733",94.7,0.9,0.1,2.5,0.0,0.6,1.1,2.3
01886,MA,"21,951",85.1,0.4,0.1,12.6,0.0,0.3,1.5,1.5
01887,MA,"22,325",93.5,0.8,0.1,3.7,0.1,0.5,1.4,1.8
01890,MA,"21,374",87.1,1.0,0.1,9.3,0.0,0.4,2.0,1.9
01901,MA,"1,689",58.4,22.4,0.8,1.8,0.1,11.5,4.9,26.1
01902,MA,"45,139",50.8,15.3,0.9,7.0,0.1,20.3,5.8,38.5
01904,MA,"18,203",80.7,6.2,0.4,3.1,0.1,6.3,3.1,13.3
01905,MA,"25,251",53.0,12.4,0.8,10.1,0.1,18.6,5.0,34.7
01906,MA,32,78.1,0.0,0.0,0.0,0.0,21.9,0.0,21.9
01906,MA,"26,628",91.9,2.1,0.1,2.7,0.0,1.6,1.6,4.0
01907,MA,231,93.5,3.0,0.0,2.2,0.0,0.0,1.3,3.9
01907,MA,"13,787",94.6,1.2,0.1,1.9,0.0,0.7,1.4,2.6
01908,MA,"3,410",96.5,0.5,0.1,1.7,0.0,0.6,0.7,1.5
01913,MA,"16,283",96.3,0.7,0.2,0.7,0.0,0.6,1.4,1.9
01915,MA,"39,502",93.3,1.6,0.2,1.7,0.1,1.5,1.6,3.5
01921,MA,"2,339",95.9,0.3,0.1,2.0,0.0,0.3,1.4,1.4
01921,MA,"5,622",96.7,0.5,0.1,1.4,0.0,0.3,1.1,2.0
01922,MA,"3,108",98.0,0.3,0.2,0.7,0.0,0.2,0.6,1.1
01923,MA,"26,342",95.2,1.1,0.1,1.9,0.0,0.7,1.0,2.3
01929,MA,"1,471",97.5,0.3,0.1,0.6,0.0,0.3,1.0,1.2
01929,MA,"2,033",97.0,0.3,0.1,1.3,0.1,0.1,1.2,1.4
01930,MA,"28,789",95.7,0.8,0.1,0.9,0.1,1.1,1.3,2.7
01937,MA,151,97.3,2.0,0.0,0.7,0.0,0.0,0.0,0.7
01938,MA,"4,222",95.0,0.5,0.2,1.4,0.1,1.1,1.7,2.2
01938,MA,"8,953",96.3,0.5,0.1,1.3,0.0,0.6,1.2,1.6
01940,MA,"11,596",94.7,0.5,0.0,3.3,0.0,0.5,1.0,1.7
01940,MA,307,94.1,1.3,0.0,3.6,0.0,1.0,0.0,2.9
01940,MA,199,73.4,1.5,0.0,18.1,0.0,3.0,4.0,7.0
01944,MA,"5,136",97.6,0.1,0.2,0.9,0.0,0.1,1.1,1.5
01945,MA,"19,808",96.4,0.8,0.1,1.0,0.0,0.6,1.2,2.1
01949,MA,"8,987",89.7,2.3,0.5,2.3,0.0,3.4,1.8,7.1
01950,MA,"17,416",96.4,0.6,0.1,1.1,0.0,0.5,1.3,1.7
01951,MA,"3,558",97.8,0.3,0.1,0.6,0.0,0.2,1.1,0.9
01952,MA,"4,869",96.6,0.5,0.2,0.9,0.0,0.4,1.4,1.6
01952,MA,"3,414",95.9,0.3,0.3,1.6,0.0,0.3,1.5,1.5
01960,MA,"50,944",90.3,2.4,0.2,1.9,0.0,3.6,1.6,6.3
01966,MA,"4,966",97.0,0.8,0.0,0.9,0.1,0.3,1.0,1.6
01966,MA,"1,986",97.1,0.4,0.1,0.6,0.1,0.4,1.3,1.7
01969,MA,"1,416",97.8,0.3,0.0,0.6,0.2,0.1,0.8,1.3
01969,MA,"4,440",97.3,0.3,0.0,1.1,0.0,0.5,0.8,0.9
01970,MA,"41,109",81.4,5.0,0.4,2.6,0.1,7.1,3.4,15.7
01982,MA,"7,764",92.4,0.6,0.2,5.5,0.0,0.3,1.1,1.6
01983,MA,"2,717",97.2,0.4,0.0,0.8,0.0,0.2,1.3,1.4
01983,MA,"3,372",96.3,0.7,0.1,1.6,0.0,0.4,0.9,2.2
01984,MA,"4,875",95.8,0.6,0.1,1.7,0.1,0.8,0.9,1.9
01985,MA,"4,235",97.5,0.1,0.1,1.0,0.0,0.1,1.1,1.6
02019,MA,"4,854",93.5,1.1,0.1,2.6,0.0,1.2,1.5,3.2
02019,MA,"11,478",93.3,1.6,0.1,3.1,0.0,0.7,1.3,2.2
02021,MA,"21,561",84.8,6.3,0.1,6.1,0.0,1.0,1.7,2.8
02025,MA,"7,542",97.3,0.3,0.1,1.0,0.0,0.2,1.1,1.3
02026,MA,"24,711",88.4,5.4,0.3,2.6,0.0,1.6,1.7,5.5
02030,MA,"2,265",94.2,0.5,0.2,4.5,0.0,0.1,0.5,0.9
02030,MA,"3,324",91.0,0.8,0.1,5.6,0.1,0.5,2.0,1.9
02032,MA,"4,226",90.7,1.9,0.1,6.1,0.0,0.3,0.9,2.6
02035,MA,"5,625",90.3,2.8,0.3,4.1,0.1,1.0,1.5,2.4
02035,MA,"11,240",94.2,1.5,0.1,2.7,0.0,0.4,1.1,1.6
02038,MA,"31,635",92.8,1.4,0.1,3.8,0.0,0.5,1.4,2.0
02043,MA,"5,650",96.8,0.3,0.2,1.0,0.0,0.3,1.4,1.0
02043,MA,"16,507",96.1,0.6,0.1,1.7,0.0,0.3,1.2,1.1
02045,MA,"10,293",95.2,0.9,0.5,1.0,0.1,0.7,1.6,1.7
02047,MA,180,97.2,0.0,0.0,0.6,0.0,0.0,2.2,0.6
02048,MA,"7,360",92.6,2.6,0.1,2.8,0.0,0.6,1.2,2.1
02048,MA,"15,824",91.1,2.8,0.3,3.7,0.1,0.6,1.5,2.1
02050,MA,"2,430",98.2,0.1,0.3,0.3,0.0,0.4,0.7,1.4
02050,MA,"6,691",96.7,0.6,0.2,0.8,0.0,0.7,1.0,0.8
02050,MA,"4,970",97.6,0.4,0.1,0.4,0.0,0.6,0.8,1.0
02050,MA,"11,338",96.3,0.4,0.1,0.8,0.0,1.0,1.3,1.6
02052,MA,"6,483",94.4,0.9,0.1,3.2,0.0,0.3,1.2,1.5
02052,MA,"5,541",95.9,0.3,0.1,2.1,0.0,0.4,1.2,1.4
02053,MA,"12,752",95.0,1.0,0.2,2.2,0.0,0.3,1.3,2.0
02054,MA,"4,403",92.9,1.0,0.4,3.7,0.0,0.5,1.4,1.7
02054,MA,"3,488",95.7,0.4,0.1,2.1,0.0,0.3,1.2,1.8
02056,MA,"10,981",90.0,5.9,0.3,1.6,0.0,1.5,0.8,6.5
02061,MA,"10,506",96.3,0.6,0.1,1.7,0.0,0.3,1.0,1.2
02062,MA,"28,602",85.1,5.2,0.2,5.9,0.0,1.7,1.9,4.3
02066,MA,"5,077",97.0,0.5,0.1,0.7,0.0,0.6,1.1,1.2
02066,MA,"5,245",96.1,0.8,0.1,0.8,0.0,1.4,0.9,0.9
02066,MA,"7,334",95.4,0.5,0.1,0.8,0.1,1.5,1.7,1.1
02067,MA,"5,658",87.5,3.2,0.1,7.0,0.0,0.5,1.7,1.9
02067,MA,"11,828",79.8,4.7,0.1,12.9,0.1,0.7,1.9,2.3
02071,MA,"1,707",78.1,15.1,0.6,1.5,0.0,3.5,1.1,15.6
02072,MA,"26,999",80.2,11.1,0.2,3.6,0.0,2.3,2.6,3.2
02081,MA,"5,918",93.8,1.4,0.1,3.1,0.0,0.6,0.9,2.0
02081,MA,"12,554",94.0,2.1,0.1,2.1,0.0,0.7,1.0,1.9
02090,MA,18,94.4,0.0,0.0,0.0,0.0,0.0,5.6,0.0
02090,MA,"14,618",92.7,0.9,0.0,5.0,0.0,0.3,1.0,1.6
02093,MA,"10,955",97.1,0.6,0.2,1.0,0.0,0.2,1.0,1.2
02108,MA,"3,825",91.2,2.8,0.1,3.6,0.0,0.9,1.4,3.6
02109,MA,"3,771",88.0,3.2,0.2,6.0,0.0,1.3,1.4,4.5
02110,MA,"1,733",89.0,2.5,0.2,5.4,0.1,1.3,1.6,4.0
02111,MA,"7,383",44.6,3.7,0.0,48.4,0.0,1.0,2.1,4.1
02113,MA,"6,915",94.6,0.7,0.2,2.5,0.0,0.9,1.1,3.6
02114,MA,"11,999",80.1,6.9,0.1,9.8,0.0,1.2,2.0,6.5
02115,MA,"28,441",69.5,8.5,0.3,15.0,0.1,3.7,3.1,9.8
02116,MA,"20,628",74.5,6.4,0.1,15.0,0.0,1.5,2.3,5.5
02118,MA,"26,498",53.8,21.2,0.3,13.7,0.0,7.5,3.4,18.7
02119,MA,"25,346",14.8,59.2,0.9,1.4,0.1,16.9,6.6,29.4
02120,MA,"15,181",50.3,24.0,0.7,11.1,0.0,9.6,4.4,22.9
02121,MA,"25,978",7.6,70.5,0.7,0.8,0.0,15.0,5.3,27.4
02122,MA,"23,479",37.3,28.6,0.3,17.3,0.1,11.1,5.2,12.4
02124,MA,"47,783",21.1,58.9,0.5,6.2,0.0,8.5,4.8,15.8
02125,MA,"33,295",34.6,30.3,0.5,11.2,0.1,17.0,6.4,18.9
02126,MA,"25,562",5.8,83.9,0.6,0.9,0.0,5.2,3.6,11.7
02127,MA,"31,799",82.1,6.2,0.2,4.8,0.1,4.5,2.2,10.2
02128,MA,"40,508",64.8,4.5,0.5,3.6,0.1,21.5,5.1,52.9
02129,MA,"16,439",80.1,5.8,0.2,8.2,0.1,3.6,2.1,9.7
02130,MA,"35,401",66.0,14.2,0.6,5.2,0.0,9.2,4.8,22.6
02131,MA,"29,826",57.4,23.6,0.6,2.7,0.0,11.2,4.5,25.9
02132,MA,"25,861",83.7,5.5,0.2,6.3,0.0,2.2,2.0,6.8
02134,MA,"21,503",65.3,5.1,0.2,18.5,0.1,6.8,3.9,13.0
02135,MA,"42,780",74.4,5.0,0.2,13.4,0.0,4.3,2.7,8.9
02136,MA,"28,488",36.9,46.5,0.4,1.8,0.1,10.2,4.2,22.3
02138,MA,"36,185",73.1,6.5,0.2,14.8,0.0,1.3,4.1,6.2
02138,MA,120,67.5,3.3,0.0,23.3,0.0,0.8,5.0,8.3
02139,MA,"36,349",62.3,14.4,0.2,15.8,0.1,2.6,4.7,8.3
02140,MA,"17,544",61.5,18.5,0.3,13.5,0.0,1.9,4.3,6.4
02140,MA,63,82.5,3.2,0.0,14.3,0.0,0.0,0.0,4.8
02141,MA,"11,910",68.8,10.3,0.2,12.7,0.0,3.9,4.0,10.5
02142,MA,"3,141",61.1,6.0,0.2,27.5,0.0,1.4,3.7,10.7
02143,MA,"24,514",77.0,5.1,0.3,10.1,0.1,4.2,3.3,7.7
02144,MA,"23,891",83.8,5.1,0.1,6.5,0.0,1.7,2.7,4.7
02145,MA,136,55.9,34.6,0.0,4.4,0.0,0.7,4.4,8.1
02145,MA,"25,303",61.8,10.3,0.4,8.7,0.1,14.2,4.5,19.3
02148,MA,117,55.6,13.7,0.0,17.9,0.0,7.7,5.1,5.1
02148,MA,"59,386",56.6,14.8,0.2,20.2,0.0,5.0,3.3,8.4
02149,MA,"41,550",62.8,14.3,0.4,4.8,0.0,13.8,3.8,21.1
02150,MA,"35,124",47.8,8.5,1.1,3.1,0.0,33.6,5.9,62.1
02151,MA,53,60.4,7.5,0.0,0.0,0.0,32.1,0.0,56.6
02151,MA,"51,755",74.1,4.9,0.4,5.6,0.0,11.8,3.3,24.4
02152,MA,"17,497",91.8,2.0,0.2,1.2,0.0,2.9,1.9,6.1
02155,MA,64,85.9,12.5,0.0,0.0,1.6,0.0,0.0,14.1
02155,MA,"56,037",78.6,8.7,0.2,6.9,0.0,2.9,2.7,4.3
02155,MA,"1,863",70.6,3.7,0.1,18.8,0.0,1.1,5.7,5.8
02163,MA,"2,582",62.4,6.8,0.3,24.4,0.0,1.8,4.3,7.4
02169,MA,"55,055",70.7,6.0,0.2,18.3,0.0,2.3,2.4,4.0
02170,MA,"19,505",62.5,2.2,0.1,32.7,0.0,0.9,1.6,2.3
02171,MA,"17,711",62.0,2.8,0.1,32.4,0.0,1.0,1.7,2.5
02176,MA,"26,983",91.2,2.4,0.1,3.8,0.0,0.9,1.7,2.5
02180,MA,"21,437",92.2,1.8,0.1,3.4,0.0,1.1,1.3,3.0
02184,MA,"35,744",86.7,2.7,0.2,7.6,0.0,1.3,1.6,2.5
02186,MA,"27,003",77.4,14.3,0.1,4.1,0.0,1.4,2.5,3.3
02188,MA,"14,608",87.5,4.3,0.2,4.0,0.0,2.0,2.1,2.5
02189,MA,"14,559",87.4,4.4,0.3,2.8,0.0,2.9,2.2,3.4
02190,MA,"16,119",91.5,1.9,0.1,3.3,0.0,1.7,1.5,2.0
02191,MA,"8,457",94.1,1.0,0.2,2.5,0.0,0.9,1.4,2.7
02199,MA,"1,146",84.0,1.4,0.1,12.5,0.0,0.2,1.8,3.0
02210,MA,"2,090",88.2,1.9,0.1,7.1,0.1,0.7,2.0,5.1
02215,MA,"26,124",70.0,4.1,0.1,20.0,0.0,2.1,3.7,8.1
02301,MA,"61,025",42.9,33.1,0.3,2.6,0.1,13.7,7.3,10.1
02302,MA,"32,741",53.8,27.7,0.4,1.8,0.0,10.1,6.1,9.7
02322,MA,"4,356",84.0,10.0,0.1,2.8,0.0,1.5,1.6,2.8
02324,MA,"7,841",89.2,4.9,0.1,1.8,0.0,1.5,2.4,3.7
02324,MA,"18,722",91.7,4.8,0.3,1.0,0.0,0.9,1.2,2.9
02330,MA,"11,509",95.6,1.2,0.2,0.4,0.0,1.0,1.7,1.1
02332,MA,"1,802",98.5,0.3,0.1,0.7,0.1,0.1,0.3,0.7
02332,MA,179,99.4,0.0,0.0,0.0,0.0,0.0,0.6,2.2
02332,MA,"3,360",97.4,0.1,0.1,0.8,0.0,0.3,1.2,1.6
02332,MA,"9,718",97.0,0.5,0.1,1.1,0.0,0.5,0.8,1.2
02333,MA,"13,794",95.3,1.6,0.2,0.8,0.0,0.7,1.5,1.5
02338,MA,"7,518",97.0,0.6,0.1,0.6,0.0,0.3,1.4,1.1
02339,MA,"13,879",96.5,0.8,0.1,1.2,0.0,0.5,0.9,0.9
02341,MA,"2,118",97.3,0.5,0.1,0.7,0.0,0.5,1.0,1.2
02341,MA,"8,100",96.3,1.2,0.0,0.4,0.0,0.6,1.5,0.8
02343,MA,"10,745",82.9,8.9,0.3,2.9,0.0,2.4,2.6,4.4
02346,MA,"7,319",93.4,1.8,0.4,1.5,0.0,0.7,2.3,2.2
02346,MA,"15,787",96.0,1.5,0.2,0.4,0.0,0.6,1.3,1.3
02347,MA,"2,630",96.5,1.1,0.0,0.7,0.0,0.5,1.2,0.8
02347,MA,"7,982",96.9,0.7,0.1,0.9,0.0,0.4,1.1,0.9
02351,MA,"15,985",92.5,2.1,0.3,1.8,0.0,1.9,1.4,1.9
02351,MA,44,81.8,4.5,0.0,0.0,0.0,11.4,2.3,13.6
02356,MA,"12,564",92.6,2.9,0.1,2.3,0.0,0.8,1.2,2.4
02357,MA,"1,360",93.7,2.5,0.0,0.8,0.0,1.5,1.5,3.4
02359,MA,"3,292",94.9,0.7,0.1,1.9,0.0,0.7,1.7,1.2
02359,MA,"14,536",97.3,0.6,0.2,0.8,0.0,0.4,0.8,1.1
02360,MA,"3,600",85.9,3.8,0.6,1.1,0.1,4.7,3.8,2.5
02360,MA,"7,494",91.2,1.9,0.3,1.4,0.1,2.1,3.0,1.7
02360,MA,955,96.5,0.8,0.0,1.4,0.0,0.7,0.5,1.6
02360,MA,"44,222",95.0,1.8,0.3,0.8,0.0,0.7,1.4,1.7
02364,MA,"5,591",95.6,1.3,0.2,0.8,0.0,0.8,1.3,1.1
02364,MA,"7,038",96.5,0.9,0.0,1.0,0.0,0.3,1.3,1.1
02366,MA,197,57.4,31.0,1.5,0.0,0.0,5.6,4.6,22.3
02367,MA,"2,820",96.8,0.8,0.3,0.8,0.0,0.3,1.0,1.3
02368,MA,46,58.7,28.3,0.0,0.0,0.0,0.0,13.0,0.0
02368,MA,"32,112",41.6,38.3,0.3,12.4,0.0,3.8,3.5,6.4
02370,MA,"17,489",92.0,2.6,0.1,1.1,0.0,2.2,1.9,2.0
02375,MA,"9,188",89.6,3.8,0.1,2.9,0.0,1.4,2.2,2.5
02379,MA,"6,916",94.9,1.5,0.1,1.1,0.0,1.0,1.4,1.8
02382,MA,"14,489",95.0,1.2,0.2,0.8,0.0,1.0,1.7,1.8
02420,MA,"14,052",76.6,1.2,0.1,19.1,0.0,0.4,2.5,2.2
02421,MA,"17,342",74.6,1.7,0.1,20.5,0.0,0.5,2.6,2.4
02445,MA,"20,679",77.7,3.8,0.1,14.1,0.0,1.2,3.0,5.2
02446,MA,"29,311",77.0,2.7,0.1,15.8,0.0,1.2,3.0,5.1
02451,MA,"17,426",75.6,6.4,0.2,11.1,0.0,4.1,2.5,9.5
02452,MA,"14,238",79.3,6.2,0.2,10.3,0.0,1.9,2.1,6.7
02453,MA,"28,968",73.3,5.7,0.3,8.5,0.2,9.4,2.7,19.6
02457,MA,"1,432",71.1,4.8,0.1,17.5,0.0,2.3,4.1,9.5
02458,MA,"12,131",82.7,2.4,0.1,10.5,0.0,1.9,2.4,4.4
02459,MA,"19,095",82.5,2.2,0.1,11.9,0.0,0.8,2.4,3.5
02460,MA,"8,742",83.4,2.8,0.1,9.9,0.0,1.1,2.7,4.4
02461,MA,"7,059",79.1,2.2,0.1,15.4,0.1,0.9,2.1,3.9
02462,MA,"1,554",79.9,4.3,0.1,13.6,0.0,0.3,1.8,3.3
02464,MA,"2,953",73.8,4.4,0.1,17.1,0.1,2.0,2.6,4.8
02465,MA,"11,710",83.9,2.5,0.2,9.2,0.0,1.8,2.5,4.8
02466,MA,"8,096",80.8,3.0,0.1,13.3,0.0,0.9,1.9,3.6
02467,MA,"5,227",75.6,5.9,0.1,12.9,0.0,2.3,3.3,7.1
02467,MA,"8,741",72.9,4.4,0.1,18.6,0.0,1.3,2.7,4.5
02467,MA,"8,523",81.2,2.8,0.1,12.3,0.1,1.0,2.6,5.6
02468,MA,"5,273",88.9,1.5,0.1,7.3,0.0,0.4,1.8,1.7
02472,MA,56,46.4,8.9,0.0,19.6,0.0,14.3,10.7,7.1
02472,MA,33,51.5,27.3,0.0,21.2,0.0,0.0,0.0,3.0
02472,MA,"31,915",84.9,3.0,0.1,7.2,0.0,2.1,2.7,5.3
02474,MA,"26,312",85.1,2.6,0.1,8.7,0.0,0.9,2.5,3.4
02476,MA,"16,532",86.7,2.1,0.1,7.7,0.0,1.0,2.4,3.1
02478,MA,"24,664",83.5,1.8,0.1,11.0,0.0,0.8,2.7,3.0
02481,MA,"16,244",84.5,2.3,0.2,10.1,0.0,0.8,2.2,3.6
02482,MA,"10,306",88.0,1.3,0.1,8.4,0.1,0.4,1.8,3.0
02492,MA,"19,931",92.0,0.9,0.1,5.2,0.0,0.3,1.4,2.1
02493,MA,"11,261",85.3,2.0,0.1,9.9,0.0,0.6,2.0,2.6
02494,MA,"8,955",88.0,1.1,0.0,8.1,0.1,0.7,2.0,2.2
02532,MA,"1,418",93.7,0.9,0.9,1.5,0.0,0.7,2.3,0.8
02532,MA,"3,859",94.3,1.0,0.5,1.1,0.0,1.0,2.0,1.4
02532,MA,"2,288",94.4,0.9,0.2,1.1,0.2,0.9,2.4,1.0
02532,MA,155,85.8,2.6,1.3,1.3,0.0,3.9,5.2,1.9
02532,MA,"4,970",91.4,1.9,0.8,1.4,0.0,1.6,2.8,2.4
02534,MA,67,98.5,0.0,0.0,1.5,0.0,0.0,0.0,3.0
02534,MA,775,93.5,0.5,0.0,0.5,0.0,2.3,3.1,1.3
02535,MA,"1,177",86.2,1.7,7.2,0.3,0.0,0.8,3.9,1.9
02536,MA,"6,038",90.8,2.0,0.7,1.2,0.1,1.7,3.4,2.3
02536,MA,"1,692",94.5,1.2,0.5,0.9,0.0,1.6,1.3,1.3
02536,MA,"11,853",90.3,2.3,0.7,1.2,0.0,2.0,3.5,2.0
02537,MA,"3,314",97.8,0.3,0.1,0.7,0.0,0.1,1.0,1.2
02537,MA,"2,979",96.3,0.2,0.4,1.2,0.0,0.4,1.4,1.0
02538,MA,148,60.8,16.9,0.7,0.0,0.0,14.2,7.4,1.4
02538,MA,"2,106",89.6,2.6,0.8,1.3,0.1,3.0,2.6,2.9
02538,MA,"1,349",87.3,2.7,1.1,0.3,0.0,4.3,4.4,2.9
02539,MA,"4,067",88.3,2.5,0.5,0.6,0.1,5.5,2.6,2.4
02540,MA,"3,799",91.6,2.2,0.6,1.8,0.0,1.7,2.2,1.4
02540,MA,20,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02540,MA,"1,687",96.1,1.4,0.5,0.9,0.1,0.7,0.4,2.0
02540,MA,169,91.7,1.8,0.0,4.7,0.0,1.2,0.6,2.4
02540,MA,"2,546",93.4,1.2,0.4,1.4,0.2,1.0,2.4,1.2
02542,MA,"1,139",83.9,8.4,0.9,1.1,0.0,3.2,2.5,8.3
02543,MA,612,91.3,1.6,0.0,4.1,0.0,1.3,1.6,3.1
02543,MA,23,91.3,0.0,0.0,0.0,0.0,0.0,8.7,0.0
02553,MA,226,96.5,0.4,0.0,0.0,0.0,1.8,1.3,0.0
02554,MA,236,95.8,0.4,0.0,0.4,0.0,1.7,1.7,1.7
02554,MA,"7,446",86.1,7.6,0.1,1.4,0.0,3.0,1.8,12.1
02554,MA,"2,170",91.1,5.3,0.0,0.5,0.0,1.3,1.9,2.1
02556,MA,"3,064",95.5,0.9,0.1,1.0,0.0,0.7,1.7,0.8
02556,MA,51,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
02557,MA,"4,491",84.2,4.9,1.0,1.2,0.1,3.8,4.9,2.4
02558,MA,"1,425",71.5,9.2,0.6,1.1,0.0,8.8,8.8,2.5
02558,MA,731,90.6,3.1,1.2,0.3,0.0,1.8,3.0,1.8
02559,MA,276,98.2,0.0,0.0,0.7,0.0,0.0,1.1,0.0
02559,MA,"2,784",95.0,1.9,0.5,0.7,0.0,0.3,1.6,0.9
02559,MA,316,96.2,0.9,1.3,0.6,0.0,0.0,0.9,2.2
02561,MA,539,93.0,2.2,0.4,0.7,0.0,1.1,2.6,1.7
02562,MA,"2,912",95.3,0.6,0.4,1.4,0.0,0.9,1.4,1.4
02562,MA,65,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02563,MA,626,98.7,0.0,0.0,0.6,0.0,0.0,0.6,0.3
02563,MA,144,97.9,2.1,0.0,0.0,0.0,0.0,0.0,0.7
02563,MA,17,82.3,5.9,0.0,0.0,5.9,0.0,5.9,5.9
02563,MA,"2,962",97.2,0.3,0.0,1.4,0.1,0.5,0.5,0.8
02563,MA,"6,610",96.3,0.4,0.2,1.4,0.0,0.5,1.3,1.5
02564,MA,205,94.6,1.9,0.0,0.0,0.0,1.0,2.4,2.9
02564,MA,105,92.4,1.9,0.0,1.9,0.0,1.9,1.9,0.9
02568,MA,"2,114",86.4,3.7,0.7,0.4,0.0,4.8,4.0,2.7
02568,MA,"1,886",86.1,3.5,0.1,1.2,0.1,6.0,3.1,3.3
02571,MA,"2,896",88.6,3.0,0.7,0.5,0.0,2.5,4.6,1.8
02571,MA,24,75.0,4.2,0.0,0.0,0.0,16.7,4.2,0.0
02571,MA,"2,105",87.0,3.2,0.7,0.4,0.0,4.2,4.5,1.7
02571,MA,"5,456",85.7,3.1,0.5,0.5,0.0,5.2,5.0,2.7
02575,MA,"2,725",94.8,0.9,0.6,0.7,0.0,0.9,2.0,1.3
02576,MA,"2,040",84.1,4.0,0.3,0.8,0.1,6.9,3.9,1.9
02576,MA,"1,714",91.8,1.8,0.3,1.4,0.0,2.3,2.4,2.0
02601,MA,"14,089",77.9,6.9,1.2,2.0,0.1,6.2,5.7,6.4
02630,MA,"1,850",97.1,0.6,0.1,0.5,0.2,0.3,1.2,1.2
02631,MA,"2,000",96.8,0.4,0.3,1.5,0.0,0.3,0.7,1.2
02631,MA,"7,679",96.7,0.8,0.1,0.7,0.0,0.6,1.1,1.9
02632,MA,"10,742",93.1,1.8,0.3,1.1,0.1,1.7,1.9,1.8
02633,MA,"1,421",93.5,3.2,0.0,0.6,0.0,1.2,1.5,2.2
02633,MA,"1,125",97.2,1.8,0.1,0.3,0.0,0.0,0.7,1.1
02633,MA,"1,338",97.2,0.8,0.5,0.4,0.0,0.1,1.1,0.8
02635,MA,"3,296",96.2,0.7,0.5,0.5,0.0,0.5,1.6,1.6
02637,MA,253,94.9,1.6,0.0,2.8,0.0,0.4,0.4,0.8
02638,MA,"2,407",96.9,0.6,0.3,0.3,0.3,0.6,1.0,1.5
02638,MA,800,94.9,1.9,0.8,0.0,0.3,0.1,2.1,1.5
02639,MA,"2,842",88.5,4.5,0.7,0.5,0.0,2.6,3.2,2.5
02639,MA,27,92.6,0.0,0.0,0.0,0.0,7.4,0.0,0.0
02641,MA,532,98.5,0.2,0.0,0.0,0.0,0.8,0.6,2.1
02642,MA,"1,787",97.9,0.3,0.4,0.2,0.2,0.1,1.0,0.8
02642,MA,"3,150",96.6,0.9,0.2,0.8,0.0,0.3,1.2,1.9
02643,MA,26,96.2,0.0,0.0,3.9,0.0,0.0,0.0,0.0
